group	type	value	Mean	SD
Negative	Genetic Information Processing	0.0	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	0.0333	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	0.05	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	0.0	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	0.0167	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	0.0	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	3.6458	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	8.0242	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	6.7467	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	13.1596	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	4.3646	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	13.9133	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	13.1904	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	9.8679	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	2.4029	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	4.3854	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	12.0104	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	191.9275	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	112.9617	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	4.4096	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	44.5838	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	2.3679	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	205.3538	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	2.3092	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	11.9688	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	29.7292	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	3.9929	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	11.6983	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	4.3296	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	16.8746	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	88.5171	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	8.3154	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	12.8921	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	3.1908	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	164.8442	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	39.4579	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	46.7879	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	11.3854	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	4.7083	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	1.0446	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	146.2988	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	98.75	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	2.3438	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	5.5967	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	1.3262	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	19865.73	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	18672.884	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	17928.7345	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	17217.071	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	17910.678	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	15976.1005	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	19927.031000000003	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	19030.7185	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	18903.5055	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	16159.6245	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	18121.7585	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	17391.953999999998	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	17887.1805	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	18384.9845	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	17981.9515	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	19066.693	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	17816.3715	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	19991.543999999998	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	18900.6885	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	20466.834	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	20272.452	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	19061.4465	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	19283.717	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	19261.546000000002	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	17052.523	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	20029.2195	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	18994.08	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	18640.0685	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	18370.5325	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	18238.935	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	16859.2105	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	20592.1165	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	17030.9565	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	18215.409	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	18962.4975	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	19557.645	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	18514.52	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	19986.8575	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	19256.867	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	12376.3952	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	12694.6748	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	12840.4752	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	12218.5571	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	13108.5557	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	11596.801000000001	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	12432.8257	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	13139.8262	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	10129.7195	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	9966.2386	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	13361.1667	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	11642.8376	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	11119.1348	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	13612.4814	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	14192.8233	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	11017.8881	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	11594.5624	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	11037.0033	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	13184.7938	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	12086.6367	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	11878.6719	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	12693.7681	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	11261.9557	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	13454.9271	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	10956.3819	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	12696.7243	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	12160.8124	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	9436.9757	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	11344.8343	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	13495.3719	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	11710.1033	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	14623.2243	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	10330.5495	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	12132.3686	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	11292.4957	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	12640.8981	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	9368.8733	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	12772.7167	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	9915.9314	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	8603.0392	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	8355.3771	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	8237.7696	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	7834.7571	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	8198.9683	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	7582.7258	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	8901.1171	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	8869.6867	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	8596.4917	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	7094.7142	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	8260.7312	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	8410.885	9931.210662745098	7803.760162286308
Negative	Genetic Information Processing	8634.6463	9931.210662745098	7803.760162286308
